41	2.79383E-5	2.64771E-5	2.06316E-5	2.218E-5	7.97036E-6	1.83382E-7	6.1009E-9	3.1919E-9	5.1373E-9
42	2.87742E-5	2.72339E-5	2.12899E-5	2.26936E-5	8.29055E-6	1.95833E-7	7.1051E-9	3.7708E-9	6.0419E-9
43	2.96055E-5	2.79949E-5	2.1973E-5	2.3235E-5	8.62022E-6	2.11014E-7	8.2963E-9	4.4254E-9	7.2827E-9
44	3.04042E-5	2.87906E-5	2.26411E-5	2.37688E-5	8.96511E-6	2.26327E-7	9.6391E-9	5.1983E-9	8.5264E-9
45	3.11794E-5	2.95434E-5	2.3306E-5	2.42882E-5	9.31397E-6	2.42617E-7	1.1164E-8	6.1214E-9	9.9686E-9
46	3.2032E-5	3.02691E-5	2.39582E-5	2.48421E-5	9.66392E-6	2.58108E-7	1.29537E-8	7.0961E-9	1.1354E-8
47	3.28525E-5	3.10477E-5	2.45787E-5	2.53618E-5	1.001366E-5	2.79636E-7	1.50755E-8	8.306E-9	1.33579E-8
48	3.36213E-5	3.17634E-5	2.52361E-5	2.59181E-5	1.036455E-5	2.98319E-7	1.74387E-8	9.7514E-9	1.55499E-8
49	3.43709E-5	3.24918E-5	2.58989E-5	2.64622E-5	1.07304E-5	3.21682E-7	2.01768E-8	1.13808E-8	1.79216E-8
50	3.51383E-5	3.32406E-5	2.656E-5	2.70091E-5	1.11012E-5	3.44744E-7	2.32112E-8	1.32755E-8	2.05363E-8
51	3.60118E-5	3.39466E-5	2.72119E-5	2.75507E-5	1.14801E-5	3.70548E-7	2.68779E-8	1.56887E-8	2.38268E-8
52	3.67492E-5	3.46846E-5	2.78423E-5	2.80839E-5	1.18699E-5	3.98629E-7	3.09351E-8	1.82858E-8	2.77569E-8
53	3.75047E-5	3.53783E-5	2.84906E-5	2.86425E-5	1.22621E-5	4.2838E-7	3.5625E-8	2.11839E-8	3.23899E-8
54	3.82735E-5	3.60915E-5	2.91264E-5	2.91374E-5	1.26442E-5	4.5922E-7	4.10545E-8	2.45902E-8	3.71488E-8
55	3.90232E-5	3.67915E-5	2.97553E-5	2.96687E-5	1.30262E-5	4.92118E-7	4.70329E-8	2.86156E-8	4.21512E-8
56	3.98353E-5	3.74929E-5	3.03904E-5	3.02105E-5	1.34244E-5	5.28355E-7	5.38479E-8	3.31335E-8	4.89514E-8
57	4.05429E-5	3.81606E-5	3.10312E-5	3.07272E-5	1.38118E-5	5.63725E-7	6.16607E-8	3.80802E-8	5.76163E-8
58	4.12466E-5	3.8878E-5	3.1663E-5	3.12537E-5	1.42259E-5	6.04565E-7	7.02518E-8	4.41968E-8	6.44698E-8
59	4.19753E-5	3.95437E-5	3.23103E-5	3.17649E-5	1.46274E-5	6.51229E-7	7.98148E-8	5.03718E-8	7.27475E-8
60	4.27218E-5	4.02241E-5	3.29338E-5	3.23031E-5	1.50278E-5	6.95071E-7	9.0566E-8	5.73542E-8	8.29184E-8
