-60	-0.0114197445529677	-0.00809098422238918	-0.00697579263711495	-0.0506951164537941	3.92868519909842E-4	8.77872276483847E-4	-3.30434259954921E-5	3.2431705484598E-5	7.87595792637115E-5
-59	-0.00931035311795642	-0.00675418482344102	-0.00580730277986476	-0.0219149511645379	0.00257403456048084	0.00118719459053343	-3.04963185574756E-5	3.03885800150263E-5	7.33463561232156E-5
-58	-0.00720096168294515	-0.00541738542449286	-0.00463882794891059	0.00686513899323817	0.00475519158527423	0.00149651690458302	-2.79490608564989E-5	2.83456048084147E-5	6.79331329827198E-5
-57	-0.00509157024793388	-0.0040805860255447	-0.00347035311795642	0.0356452291510143	0.00693636363636364	0.00180584522915101	-2.54019534184823E-5	2.63026296018032E-5	6.25199098422239E-5
-56	-0.00298217881292261	-0.00274378662659654	-0.00230186326070624	0.0644253944402705	0.00911752066115702	0.00211516153268219	-2.28546957175056E-5	2.42596543951916E-5	5.7106686701728E-5
-55	-8.72787377911345E-4	-0.00140698422238918	-0.00113338241923366	0.0932055597295267	0.0112986927122464	0.00242447783621337	-2.03075882794891E-5	2.22165289256198E-5	5.16934635612322E-5
-54	0.00123660255447032	-7.01831705484598E-5	3.50996243425996E-5	0.121985725018783	0.0134798497370398	0.00273380916604057	-1.77603305785124E-5	2.01735537190083E-5	4.62802404207363E-5
-53	0.00334599549211119	0.00126661758076634	0.0012035807663411	0.15076634109692	0.0156610067618332	0.00304312546957175	-1.52132231404959E-5	1.81305785123967E-5	4.08671675432006E-5
-52	0.00545538692712246	0.00260342599549211	0.00237206611570248	0.179546205860255	0.0178422238918107	0.00335245679939895	-1.26660405709993E-5	1.60876033057851E-5	3.54539444027047E-5
-51	0.00756477836213373	0.00394022539444027	0.00354054094665665	0.208326070623591	0.0200232907588279	0.00366177310293013	-1.01188730277986E-5	1.40445379413974E-5	3.00407212622089E-5
-50	0.009674169797145	0.00527702479338843	0.00470903080390684	0.237105935386927	0.0222045078888054	0.00397110443275733	-7.57169045830203E-6	1.20015176558978E-5	2.4627498121713E-5
-49	0.0122105033809166	0.00702610067618332	0.00611546205860255	0.270111194590533	0.0245711495116454	0.0043184973703982	-6.40081141998497E-6	6.3032456799399E-6	1.74851990984222E-5
-48	0.015290007513148	0.0092995041322314	0.00790271975957926	0.30734184823441	0.0272386175807663	0.00470013523666416	-4.11759579263712E-6	6.26420736288505E-6	1.36992937640872E-5
-47	0.0189687453042825	0.0121450488354621	0.0100931480090158	0.351669421487603	0.0303053343350864	0.00511969947407964	-2.71253193087904E-6	-1.91244177310293E-6	1.13770548459805E-5
-46	0.0234159278737791	0.0156247933884298	0.0127685800150263	0.400970698722765	0.033888354620586	0.00556414725770098	-1.67825694966191E-6	-1.19039519158527E-6	9.83538692712246E-6
-45	0.0287764087152517	0.0199251690458302	0.0161459053343351	0.458010518407213	0.0378939143501127	0.00605172051089406	-3.70778362133734E-7	5.6592486851991E-7	8.43033809166041E-6
-44	0.0352961682945154	0.0252296018031555	0.0201920360631104	0.522237415477085	0.0424820435762585	0.00659254695717506	2.73205108940646E-7	2.12709241172051E-6	6.34226897069872E-6
-43	0.0432510894064613	0.031624192336589	0.0248943651389932	0.595187077385425	0.0475822689706987	0.00717137490608565	1.34651239669421E-6	3.10283996994741E-6	6.38129226145755E-6
-42	0.0526851990984222	0.0394787377911345	0.030642524417731	0.680034560480841	0.0535453042824944	0.00779837716003005	2.06854996243426E-6	5.15187077385425E-6	6.71304282494365E-6
-41	0.0641675432006011	0.049068369646882	0.0374422238918107	0.77575807663411	0.0602909090909091	0.00846267468069121	2.32223891810669E-6	5.01526671675432E-6	6.57643876784373E-6
-40	0.0779926371149512	0.0609033809166041	0.045873328324568	0.882925619834711	0.0681269722013524	0.00922536438767844	1.83438016528926E-6	5.34701728024042E-6	5.8739143501127E-6
-39	0.0945561232156274	0.075467468069121	0.0564365138993238	1.00461157024793	0.0770177310293013	0.0100364537941397	1.28796844477836E-6	4.85915852742299E-6	6.4398347107438E-6
-38	0.114727122464313	0.0928861006761833	0.0695036814425244	1.1446671675432	0.0869935386927122	0.0108781968444778	-1.22942449286251E-6	4.74205860255447E-6	7.35702479338843E-6
-37	0.139047182569497	0.113947558226897	0.0848874530428249	1.30108940646131	0.0983810668670173	0.0118130127723516	-3.37603305785124E-6	4.80061607813674E-6	7.37654395191585E-6
-36	0.168369646882044	0.13943365890308	0.103972051089406	1.47321412471826	0.111504282494365	0.012805003756574	-4.17613824192337E-6	3.88342599549211E-6	7.41556724267468E-6
-35	0.204031555221638	0.170459804658152	0.127056048084147	1.66955672426747	0.126902629601803	0.0138685649887303	-5.28847483095417E-6	3.90293012772352E-6	6.79110443275733E-6
-34	0.247093914350113	0.206882043576258	0.154952667167543	1.89123966942149	0.14455852742299	0.014999188580015	-5.9909992486852E-6	5.07380916604057E-6	8.72305033809166E-6
-33	0.298707738542449	0.252682193839219	0.188907588279489	2.14123215627348	0.164060105184072	0.0162247933884298	-5.48362133734035E-6	6.18614575507137E-6	8.76208865514651E-6
-32	0.360234410217881	0.307269722013524	0.229547708489857	2.42688204357626	0.186874530428249	0.0175523666416228	-5.11284748309542E-6	7.6497520661157E-6	8.91819684447784E-6
-31	0.431815176558978	0.37123365890308	0.275107438016529	2.73764087152517	0.212806912096168	0.018939143501127	-4.35176558978212E-6	5.8739143501127E-6	9.09383921863261E-6
-30	0.519511645379414	0.448832456799399	0.328285499624343	3.0831705484598	0.242389181066867	0.0204402704733283	-3.41507137490609E-6	6.59595792637115E-6	7.76683696468821E-6
-29	0.62181667918858	0.539586776859504	0.389529676934636	3.47214124718257	0.276297520661157	0.0220605559729527	-3.08332081141998E-6	7.78635612321563E-6	6.34226897069872E-6
-28	0.742497370398197	0.645352366641623	0.463606311044328	3.90788880540947	0.314507888805409	0.0238649135987979	-1.95146506386176E-6	9.19140495867769E-6	5.34701728024042E-6
-27	0.886667167543201	0.775685950413223	0.552751314800902	4.37263711495116	0.358614575507137	0.0258347107438017	-8.9767543200601E-7	1.08696769346356E-5	3.98099173553719E-6
-26	1.05210668670173	0.930629601803155	0.658004507888805	4.89020285499624	0.408848985725019	0.0278267468069121	2.34175807663411E-7	2.16613072877536E-6	3.37603305785124E-6
-25	1.24643425995492	1.1182539444027	0.787148009015778	5.47540195341848	0.465176558978212	0.0300198347107438	2.04904583020286E-6	2.53690458302029E-6	2.69302779864763E-6
-24	1.47335236664162	1.33848084147258	0.934357625845229	6.11813673929376	0.529753568745304	0.0324909090909091	4.80061607813674E-6	4.21516153268219E-6	1.83438016528926E-6
-23	1.7384973703982	1.60303531179564	1.10155822689707	6.84264462809917	0.603301277235162	0.0351373403456048	7.27897821187077E-6	6.5374154770849E-6	6.04954169797145E-7
-22	2.04112697220135	1.91072877535687	1.30239068369647	7.63951915852742	0.686311044327573	0.0380760330578512	9.99151014274981E-6	8.80111194590533E-6	1.13185123966942E-6
-21	2.38707738542449	2.26341096919609	1.54130728775357	8.51607813673929	0.780919609316304	0.0411663410969196	1.32504583020286E-5	1.08111344853494E-5	1.22942449286251E-6
-20	2.78851990984222	2.67732531930879	1.81625845229151	9.45697971450038	0.886880540946657	0.0443550713749061	1.76217881292261E-5	1.23137640871525E-5	8.9767543200601E-7
