178	542.728	542.728	542.728	542.728	542.728
177.95	553.988	542.705	542.705	542.705	542.705
177.9	559.044	542.671	542.671	542.671	542.671
177.85	523.95	542.633	542.633	542.633	542.633
177.8	529.561	542.606	542.606	542.606	542.606
177.75	557.426	542.576	542.576	542.576	542.576
177.7	523.414	542.537	542.537	542.537	542.537
177.65	532.405	542.516	542.516	542.516	542.516
177.6	528.363	542.487	542.487	542.487	542.487
177.55	499.86	542.399	542.399	542.399	542.399
177.5	520.792	542.355	542.355	542.355	542.355
177.45	555.485	542.328	542.328	542.328	542.328
177.4	510.623	542.263	542.263	542.263	542.263
177.35	504.211	542.185	542.185	542.185	542.185
177.3	522.661	542.145	542.145	542.145	542.145
177.25	519.594	542.099	542.099	542.099	542.099
177.2	502.453	542.018	542.018	542.018	542.018
177.15	522.535	541.978	541.978	541.978	541.978
177.1	554.684	541.952	541.952	541.952	541.952
177.05	514.558	541.896	541.896	541.896	541.896
177	543.882	541.892	541.892	541.892	541.892
176.95	529.097	541.866	541.866	541.866	541.866
176.9	512.607	541.806	541.806	541.806	541.806
176.85	509.966	541.74	541.74	541.74	541.74
176.8	525.162	541.706	541.706	541.706	541.706
176.75	541.246	541.705	541.705	541.705	541.705
176.7	504.307	541.629	541.629	541.629	541.629
176.65	516.606	541.578	541.578	541.578	541.578
176.6	532.245	541.558	541.558	541.558	541.558
176.55	499.903	541.473	541.473	541.473	541.473
176.5	510.787	541.41	541.41	541.41	541.41
176.45	501.931	541.329	541.329	541.329	541.329
176.4	522.071	541.29	541.29	541.29	541.29
176.35	494.37	541.194	541.194	541.194	541.194
176.3	487.349	541.084	541.084	541.084	541.084
176.25	529.343	541.06	541.06	541.06	541.06
176.2	494.003	540.963	540.963	540.963	540.963
176.15	491.091	540.861	540.861	540.861	540.861
176.1	496.335	540.77	540.77	540.77	540.77
176.05	516.35	540.72	540.72	540.72	540.72
176	502.279	540.641	540.641	540.641	540.641
175.95	511.816	540.582	540.582	540.582	540.582
175.9	530.946	540.562	540.562	540.562	540.562
175.85	490.695	540.46	540.46	540.46	540.46
175.8	502.564	540.383	540.383	540.383	540.383
175.75	501.671	540.303	540.303	540.303	540.303
175.7	487.098	540.194	540.194	540.194	540.194
175.65	506.784	540.126	540.126	540.126	540.126
175.6	502.366	540.048	540.048	540.048	540.048
175.55	495.432	539.957	539.957	539.957	539.957
175.5	500.917	539.877	539.877	539.877	539.877
175.45	504.693	539.805	539.805	539.805	539.805
