278	2190.47	2190.47	2190.47	2190.47	2190.47	2190.47	2190.47	2190.47
277.95	2157.74	2157.74	2157.74	2157.74	2157.74	2157.74	2157.74	2157.74
277.9	2166.16	2166.16	2166.16	2166.16	2166.16	2166.16	2166.16	2166.16
277.85	2153.45	2153.45	2153.45	2153.45	2153.45	2153.45	2153.45	2153.45
277.8	2194.49	2194.49	2194.49	2194.49	2194.49	2194.49	2194.49	2194.49
277.75	2196.86	2196.86	2196.86	2196.86	2196.86	2196.86	2196.86	2196.86
277.7	2187.18	2187.18	2187.18	2187.18	2187.18	2187.18	2187.18	2187.18
277.65	2139.15	2139.15	2139.15	2139.15	2139.15	2139.15	2139.15	2139.15
277.6	2164.97	2164.97	2164.97	2164.97	2164.97	2164.97	2164.97	2164.97
277.55	2150.75	2150.75	2150.75	2150.75	2150.75	2150.75	2150.75	2150.75
277.5	2189.98	2189.98	2189.98	2189.98	2189.98	2189.98	2189.98	2189.98
277.45	2206.99	2206.99	2206.99	2206.99	2206.99	2206.99	2206.99	2206.99
277.4	2203.74	2203.74	2203.74	2203.74	2203.74	2203.74	2203.74	2203.74
277.35	2172.76	2172.76	2172.76	2172.76	2172.76	2172.76	2172.76	2172.76
277.3	2149.25	2149.25	2149.25	2149.25	2149.25	2149.25	2149.25	2149.25
277.25	2168.75	2168.75	2168.75	2168.75	2168.75	2168.75	2168.75	2168.75
277.2	2108.73	2108.73	2108.73	2108.73	2108.73	2108.73	2108.73	2108.73
277.15	2200.81	2200.81	2200.81	2200.81	2200.81	2200.81	2200.81	2200.81
277.1	2165.31	2165.31	2165.31	2165.31	2165.31	2165.31	2165.31	2165.31
277.05	2198.05	2198.05	2198.05	2198.05	2198.05	2198.05	2198.05	2198.05
277	2139.71	2139.71	2139.71	2139.71	2139.71	2139.71	2139.71	2139.71
276.95	2130.53	2130.53	2130.53	2130.53	2130.53	2130.53	2130.53	2130.53
276.9	2146.54	2146.54	2146.54	2146.54	2146.54	2146.54	2146.54	2146.54
276.85	2144.39	2144.39	2144.39	2144.39	2144.39	2144.39	2144.39	2144.39
276.8	2135.73	2135.73	2135.73	2135.73	2135.73	2135.73	2135.73	2135.73
276.75	2176.17	2176.17	2176.17	2176.17	2176.17	2176.17	2176.17	2176.17
276.7	2145.53	2145.53	2145.53	2145.53	2145.53	2145.53	2145.53	2145.53
276.65	2168.13	2168.13	2168.13	2168.13	2168.13	2168.13	2168.13	2168.13
276.6	2175.73	2175.73	2175.73	2175.73	2175.73	2175.73	2175.73	2175.73
276.55	2144.99	2144.99	2144.99	2144.99	2144.99	2144.99	2144.99	2144.99
276.5	2155.98	2155.98	2155.98	2155.98	2155.98	2155.98	2155.98	2155.98
276.45	2159.59	2159.59	2159.59	2159.59	2159.59	2159.59	2159.59	2159.59
276.4	2120.92	2120.92	2120.92	2120.92	2120.92	2120.92	2120.92	2120.92
276.35	2184.79	2184.79	2184.79	2184.79	2184.79	2184.79	2184.79	2184.79
276.3	2185.58	2185.58	2185.58	2185.58	2185.58	2185.58	2185.58	2185.58
276.25	2119.38	2119.38	2119.38	2119.38	2119.38	2119.38	2119.38	2119.38
276.2	2135.32	2135.32	2135.32	2135.32	2135.32	2135.32	2135.32	2135.32
276.15	2208.01	2208.01	2208.01	2208.01	2208.01	2208.01	2208.01	2208.01
276.1	2187.04	2187.04	2187.04	2187.04	2187.04	2187.04	2187.04	2187.04
276.05	2188.61	2188.61	2188.61	2188.61	2188.61	2188.61	2188.61	2188.61
276	2165.03	2165.03	2165.03	2165.03	2165.03	2165.03	2165.03	2165.03
275.95	2135.84	2135.84	2135.84	2135.84	2135.84	2135.84	2135.84	2135.84
275.9	2169.16	2169.16	2169.16	2169.16	2169.16	2169.16	2169.16	2169.16
275.85	2172.55	2172.55	2172.55	2172.55	2172.55	2172.55	2172.55	2172.55
275.8	2147.99	2147.99	2147.99	2147.99	2147.99	2147.99	2147.99	2147.99
275.75	2126.64	2126.64	2126.64	2126.64	2126.64	2126.64	2126.64	2126.64
275.7	2105.43	2105.43	2105.43	2105.43	2105.43	2105.43	2105.43	2105.43
275.65	2169.66	2169.66	2169.66	2169.66	2169.66	2169.66	2169.66	2169.66
275.6	2151.75	2151.75	2151.75	2151.75	2151.75	2151.75	2151.75	2151.75
275.55	2139.61	2139.61	2139.61	2139.61	2139.61	2139.61	2139.61	2139.61
275.5	2125.56	2125.56	2125.56	2125.56	2125.56	2125.56	2125.56	2125.56
275.45	2149.66	2149.66	2149.66	2149.66	2149.66	2149.66	2149.66	2149.66
275.4	2162.48	2162.48	2162.48	2162.48	2162.48	2162.48	2162.48	2162.48
275.35	2134.91	2134.91	2134.91	2134.91	2134.91	2134.91	2134.91	2134.91
275.3	2136.73	2136.73	2136.73	2136.73	2136.73	2136.73	2136.73	2136.73
275.25	2161.81	2161.81	2161.81	2161.81	2161.81	2161.81	2161.81	2161.81
275.2	2143.66	2143.66	2143.66	2143.66	2143.66	2143.66	2143.66	2143.66
275.15	2173.07	2173.07	2173.07	2173.07	2173.07	2173.07	2173.07	2173.07
275.1	2095.38	2095.38	2095.38	2095.38	2095.38	2095.38	2095.38	2095.38
275.05	2122.67	2122.67	2122.67	2122.67	2122.67	2122.67	2122.67	2122.67
275	2135.31	2135.31	2135.31	2135.31	2135.31	2135.31	2135.31	2135.31
274.95	2101.52	2101.52	2101.52	2101.52	2101.52	2101.52	2101.52	2101.52
274.9	2136.48	2136.48	2136.48	2136.48	2136.48	2136.48	2136.48	2136.48
274.85	2131.2	2131.2	2131.2	2131.2	2131.2	2131.2	2131.2	2131.2
274.8	2118.99	2118.99	2118.99	2118.99	2118.99	2118.99	2118.99	2118.99
274.75	2118.56	2118.56	2118.56	2118.56	2118.56	2118.56	2118.56	2118.56
274.7	2112.37	2112.37	2112.37	2112.37	2112.37	2112.37	2112.37	2112.37
274.65	2128.05	2128.05	2128.05	2128.05	2128.05	2128.05	2128.05	2128.05
274.6	2098.75	2098.75	2098.75	2098.75	2098.75	2098.75	2098.75	2098.75
274.55	2151.86	2151.86	2151.86	2151.86	2151.86	2151.86	2151.86	2151.86
274.5	2114.44	2114.44	2114.44	2114.44	2114.44	2114.44	2114.44	2114.44
274.45	2112.22	2112.22	2112.22	2112.22	2112.22	2112.22	2112.22	2112.22
274.4	2081.25	2081.25	2081.25	2081.25	2081.25	2081.25	2081.25	2081.25
274.35	2098.13	2098.13	2098.13	2098.13	2098.13	2098.13	2098.13	2098.13
274.3	2126.52	2126.52	2126.52	2126.52	2126.52	2126.52	2126.52	2126.52
274.25	2126.52	2126.52	2126.52	2126.52	2126.52	2126.52	2126.52	2126.52
274.2	2101.62	2101.62	2101.62	2101.62	2101.62	2101.62	2101.62	2101.62
274.15	2127.54	2127.54	2127.54	2127.54	2127.54	2127.54	2127.54	2127.54
274.1	2114.58	2114.58	2114.58	2114.58	2114.58	2114.58	2114.58	2114.58
274.05	2140.65	2140.65	2140.65	2140.65	2140.65	2140.65	2140.65	2140.65
274	2096.1	2096.1	2096.1	2096.1	2096.1	2096.1	2096.1	2096.1
273.95	2155.35	2155.35	2155.35	2155.35	2155.35	2155.35	2155.35	2155.35
273.9	2145.91	2145.91	2145.91	2145.91	2145.91	2145.91	2145.91	2145.91
273.85	2102.32	2102.32	2102.32	2102.32	2102.32	2102.32	2102.32	2102.32
273.8	2099.38	2099.38	2099.38	2099.38	2099.38	2099.38	2099.38	2099.38
273.75	2142.58	2142.58	2142.58	2142.58	2142.58	2142.58	2142.58	2142.58
273.7	2121.94	2121.94	2121.94	2121.94	2121.94	2121.94	2121.94	2121.94
273.65	2083.56	2083.56	2083.56	2083.56	2083.56	2083.56	2083.56	2083.56
273.6	2145.63	2145.63	2145.63	2145.63	2145.63	2145.63	2145.63	2145.63
273.55	2165.64	2165.64	2165.64	2165.64	2165.64	2165.64	2165.64	2165.64
273.5	2113.28	2113.28	2113.28	2113.28	2113.28	2113.28	2113.28	2113.28
273.45	2082.25	2082.25	2082.25	2082.25	2082.25	2082.25	2082.25	2082.25
273.4	2104.69	2104.69	2104.69	2104.69	2104.69	2104.69	2104.69	2104.69
273.35	2108.5	2108.5	2108.5	2108.5	2108.5	2108.5	2108.5	2108.5
273.3	2126.36	2126.36	2126.36	2126.36	2126.36	2126.36	2126.36	2126.36
273.25	2109.1	2109.1	2109.1	2109.1	2109.1	2109.1	2109.1	2109.1
273.2	2155.65	2155.65	2155.65	2155.65	2155.65	2155.65	2155.65	2155.65
273.15	2120.08	2120.08	2120.08	2120.08	2120.08	2120.08	2120.08	2120.08
273.1	2107.43	2107.43	2107.43	2107.43	2107.43	2107.43	2107.43	2107.43
273.05	2124.34	2124.34	2124.34	2124.34	2124.34	2124.34	2124.34	2124.34
273	2085.91	2085.91	2085.91	2085.91	2085.91	2085.91	2085.91	2085.91
272.95	2082.22	2082.22	2082.22	2082.22	2082.22	2082.22	2082.22	2082.22
272.9	2076.48	2076.48	2076.48	2076.48	2076.48	2076.48	2076.48	2076.48
272.85	2081.9	2081.9	2081.9	2081.9	2081.9	2081.9	2081.9	2081.9
272.8	2115.6	2115.6	2115.6	2115.6	2115.6	2115.6	2115.6	2115.6
272.75	2121.81	2121.81	2121.81	2121.81	2121.81	2121.81	2121.81	2121.81
272.7	2041.95	2041.95	2041.95	2041.95	2041.95	2041.95	2041.95	2041.95
272.65	2072.54	2072.54	2072.54	2072.54	2072.54	2072.54	2072.54	2072.54
272.6	2133.07	2133.07	2133.07	2133.07	2133.07	2133.07	2133.07	2133.07
272.55	2126.84	2126.84	2126.84	2126.84	2126.84	2126.84	2126.84	2126.84
272.5	2093.78	2093.78	2093.78	2093.78	2093.78	2093.78	2093.78	2093.78
272.45	2054.24	2054.24	2054.24	2054.24	2054.24	2054.24	2054.24	2054.24
272.4	2026.99	2026.99	2026.99	2026.99	2026.99	2026.99	2026.99	2026.99
272.35	2060.66	2060.66	2060.66	2060.66	2060.66	2060.66	2060.66	2060.66
272.3	2073.38	2073.38	2073.38	2073.38	2073.38	2073.38	2073.38	2073.38
272.25	2130.51	2130.51	2130.51	2130.51	2130.51	2130.51	2130.51	2130.51
272.2	2071.78	2071.78	2071.78	2071.78	2071.78	2071.78	2071.78	2071.78
272.15	2092.25	2092.25	2092.25	2092.25	2092.25	2092.25	2092.25	2092.25
272.1	2065.34	2065.34	2065.34	2065.34	2065.34	2065.34	2065.34	2065.34
272.05	2085.76	2085.76	2085.76	2085.76	2085.76	2085.76	2085.76	2085.76
272	2147.45	2147.45	2147.45	2147.45	2147.45	2147.45	2147.45	2147.45
