1499.23	1215.61	1804.73	1779.81	1379.35	1261.89	1322.4	1196.03
1497.83	1202.94	1848.89	1742.12	1412.92	1252.76	1352.41	1156.67
1496.42	1222.29	1841.45	1752.49	1361.07	1263.21	1350.39	1168.92
1495.02	1227.41	1785.97	1817.99	1351.93	1197.17	1314.57	1227.41
1493.61	1195.18	1796.32	1805.22	1380.15	1253.87	1262.76	1225.41
1492.21	1186.07	1788.89	1783.55	1394.12	1271.43	1333.66	1193.19
1490.8	1203.64	1831.24	1841.91	1386.76	1255.2	1345.87	1173.42
1489.39	1228.31	1843.35	1756.25	1356.3	1281.64	1299.41	1238.98
1487.99	1215.65	1850.13	1796.82	1368.49	1272.52	1341.84	1206.76
1486.58	1211.88	1791.16	1817.82	1428.67	1268.74	1307.83	1208.32
1485.17	1241.86	1817.49	1881.45	1346.68	1279.17	1341.35	1206.33
1483.77	1215	1785.19	1756.77	1389.08	1273.62	1332.23	1200.79
1482.36	1218.33	1880.78	1861.24	1379.95	1276.94	1330.22	1209.45
1480.95	1216.34	1866.23	1828.95	1408.11	1285.59	1358.39	1143.53
1479.54	1178.84	1841.05	1782.46	1349.27	1287.13	1345.72	1200.14
1478.13	1217.68	1803.44	1792.79	1377.43	1256.73	1341.93	1198.15
1476.73	1249.4	1794.24	1835.06	1373.63	1251.18	1334.59	1203.26
1475.32	1181.75	1801.02	1848.93	1366.29	1275.8	1311.28	1179.98
1473.91	1209.93	1809.57	1813.12	1355.4	1279.12	1366.05	1206.38
1472.5	1206.16	1802.15	1834.08	1420.79	1284.21	1351.61	1204.39
1471.09	1207.72	1840.84	1764.58	1321.22	1285.75	1322.99	1211.27
1469.68	1198.64	1854.7	1803.28	1361.77	1269.56	1358.22	1189.77
1468.27	1203.74	1822.45	1808.27	1370.39	1271.11	1333.16	1161.19
1466.86	1246.07	1869.99	1770.73	1400.27	1304.56	1359.51	1180.48
1465.45	1199.77	1761.55	1796.99	1403.57	1249.39	1373.44	1197.99
1464.04	1211.95	1826.79	1775.41	1408.63	1250.94	1360.79	1206.64
1462.63	1241.85	1822.92	1835.32	1385.35	1289.69	1349.92	1174.53
1461.21	1218.61	1794.25	1820.82	1409.9	1241.63	1363.85	1220.38
1459.8	1197.14	1770.91	1832.89	1388.39	1308.7	1314.02	1198.91
1458.39	1237.64	1779.45	1772.36	1409.39	1296.07	1343.88	1175.67
1456.98	1256.9	1814.53	1743.72	1394.98	1228.57	1313.55	1177.23
1455.57	1265.52	1778.81	1870.85	1391.19	1261.98	1357.56	1185.87
1454.15	1160.89	1778.49	1753.72	1352.01	1270.6	1332.54	1233.44
1452.74	1227.91	1797.63	1799.4	1399.54	1282.76	1346.46	1201.37
1451.33	1247.15	1797.31	1800.85	1374.52	1250.69	1362.14	1204.69
1449.91	1241.62	1798.76	1798.76	1367.2	1284.07	1360.12	1177.95
1448.5	1198.96	1821.42	1819.66	1442.99	1282.07	1310.36	1223.71
1447.09	1244.71	1868.84	1833.47	1356.1	1248.25	1375.55	1225.26
1445.67	1207.37	1845.52	1852.59	1373.53	1256.86	1392.98	1230.35
1444.26	1237.2	1797.47	1802.77	1410.4	1258.41	1330.87	1221.29
1442.84	1199.86	1768.87	1834.26	1433.12	1238.74	1323.56	1199.86
1441.43	1208.48	1878.1	1802.12	1436.4	1243.82	1325.09	1227.92
1440.01	1217.1	1842.43	1826.53	1402.58	1275.39	1316.02	1210.03
1438.6	1197.45	1764.39	1863.29	1375.84	1236.31	1349.34	1215.11
1437.18	1193.71	1861.19	1785.26	1386.18	1260.81	1349.1	1186.64
1435.76	1207.62	1816.72	1822.02	1338.27	1281.77	1366.51	1225.27
1434.35	1216.23	1809.34	1814.63	1382.16	1281.54	1318.61	1214.46
1432.93	1189.54	1791.36	1796.66	1373.08	1258.37	1300.72	1189.54
1431.51	1189.32	1806.92	1791.04	1401.07	1251.08	1341.07	1187.56
1430.1	1219.1	1794.25	1820.71	1423.75	1270.26	1333.78	1180.29
1428.68	1240.05	1776.29	1836.26	1356.47	1238.29	1354.71	1187.13
1427.26	1202.79	1774.2	1804.19	1386.21	1280.39	1350.94	1181.63
1425.85	1236.08	1779.18	1837.37	1375.38	1225.5	1310.14	1211.39
1424.43	1239.38	1775.33	1784.15	1380.42	1290.51	1369.84	1181.2
1423.01	1209.19	1790.88	1801.45	1392.51	1258.55	1320.24	1216.24
1421.59	1191.35	1811.7	1783.51	1351.73	1224.84	1339.39	1182.54
1420.17	1222.86	1776.14	1788.47	1365.58	1261.62	1307.43	1177.04
1418.75	1229.68	1878	1826.91	1428.76	1250.82	1333.63	1201.5
1417.33	1238.27	1805.44	1780.78	1377.42	1262.93	1328.1	1155.48
1415.91	1195.78	1805.12	1815.69	1394.79	1215.15	1289.12	1139.43
1414.49	1239.59	1822.4	1811.84	1410.38	1206.13	1311.78	1202.61
1413.07	1230.56	1746.38	1859.05	1364.36	1235.84	1346.75	1214.72
1411.65	1203.94	1821.75	1814.71	1379.95	1279.63	1320.11	1168.74
1410.23	1205.48	1802.06	1823.18	1393.78	1228.36	1318.11	1189.64
1408.81	1199.99	1784.15	1764.79	1344.27	1242.22	1287.96	1217.58
1407.39	1238.47	1843.64	1811.97	1372.17	1275.42	1310.6	1206.81
1405.97	1227.7	1834.51	1852.1	1454.59	1248.81	1356.1	1159.1
1404.55	1211.65	1790.22	1800.77	1412.13	1246.82	1355.85	1213.41
1403.13	1221.98	1745.94	1791.66	1369.68	1285.28	1316.93	1193.85
1401.7	1258.68	1815.95	1801.88	1371.19	1269.23	1369.43	1207.7
1400.28	1228.58	1796.29	1773.44	1383.25	1253.18	1316.46	1186.39
1398.86	1242.41	1857.47	1801.24	1379.48	1251.2	1312.7	1177.39
1397.44	1217.59	1829.02	1814.97	1375.72	1263.27	1326.53	1214.08
1396.01	1169.94	1825.18	1832.21	1410.61	1250.75	1319.26	1154.13
1394.59	1206.62	1816.07	1837.15	1384.01	1285.65	1324.29	1113.53
1393.17	1176.55	1749.02	1784.14	1390.78	1252.06	1343.37	1169.52
1391.74	1223.74	1792.6	1792.6	1360.69	1239.54	1351.91	1171.07
1390.32	1223.52	1830.89	1806.32	1360.44	1258.63	1316.56	1223.52
1388.89	1191.71	1823.54	1797.22	1375.99	1268.93	1332.12	1167.14
1387.47	1186.23	1823.22	1819.71	1381.01	1230.1	1331.88	1159.91
1386.04	1231.63	1794.82	1850.96	1393.04	1219.35	1363.22	1219.35
1384.62	1199.84	1782.21	1808.53	1382.27	1266.49	1343.68	1201.59
1383.19	1210.14	1834.51	1839.77	1350.45	1261.01	1317.13	1201.38
1381.77	1246.75	1809.63	1851.71	1392.29	1267.79	1369.5	1227.46
1380.34	1264.06	1823.33	1840.86	1365.74	1243.02	1334.19	1193.93
1378.91	1204.23	1826.51	1851.05	1379.52	1269.09	1367.25	1158.66
1377.49	1209.28	1838.45	1866.49	1388.04	1256.59	1293.4	1137.42
1376.06	1207.31	1860.9	1839.87	1394.8	1296.67	1329.96	1212.56
1374.63	1208.84	1830.78	1846.55	1385.79	1264.9	1354.25	1156.28
1373.21	1245.41	1783.16	1819.94	1378.53	1241.9	1322.48	1156.07
1371.78	1176.88	1838.88	1819.61	1366.02	1257.44	1285.46	1208.41
1370.35	1195.93	1821.04	1850.8	1367.53	1248.46	1308	1173.17
1368.92	1167.71	1771.69	1827.71	1376.04	1188.71	1334.02	1195.72
1367.5	1214.76	1776.62	1841.39	1379.29	1227.01	1365.29	1195.5
1366.07	1202.29	1757.05	1832.31	1419.29	1258.29	1344.04	1148.04
1364.64	1203.82	1826.73	1849.47	1389.29	1249.31	1312.3	1146.08
1363.21	1203.6	1770.42	1873.63	1357.55	1205.35	1355.8	1184.36
1361.78	1215.63	1724.62	1822.57	1415.03	1250.61	1343.32	1180.65
1360.35	1229.4	1797.76	1834.49	1404.28	1211.91	1320.34	1182.19
1358.92	1234.43	1807.93	1877.87	1390.04	1299.12	1304.37	1150.5
1357.49	1256.93	1791.87	1839.07	1381.05	1305.88	1300.64	1171.27
1356.06	1172.81	1791.55	1833.5	1358.08	1298.65	1342.35	1178.05
1354.63	1221.53	1843.65	1840.16	1373.56	1242.5	1312.4	1191.82
1353.2	1181.12	1782.17	1804.88	1417	1271.98	1368.08	1207.33
1351.77	1191.39	1806.3	1886.66	1350.36	1271.75	1338.13	1133.74
1350.34	1168.47	1805.98	1854.88	1393.78	1227.86	1360.6	1147.51
1348.9	1178.74	1833.59	1833.59	1379.56	1241.6	1341.14	1203.19
1347.47	1194.24	1848.98	1859.45	1384.55	1250.11	1319.95	1209.95
1346.04	1167.84	1724.7	1831.19	1379.06	1270.83	1317.97	1167.84
1344.61	1172.87	1802.93	1832.6	1368.34	1260.13	1366.6	1230.46
1343.18	1195.34	1793.88	1753.75	1376.82	1279.1	1333.2	1218.03
1341.74	1177.68	1746.45	1779.6	1390.53	1254.45	1315.51	1167.21
1340.31	1151.3	1779.28	1854.29	1327.48	1245.5	1308.3	1172.23
1338.88	1201.67	1792.91	1848.73	1348.17	1267.95	1348.17	1185.97
1337.44	1204.94	1768.18	1811.77	1361.88	1262.49	1335.73	1184.02
1336.01	1196.01	1780.07	1759.14	1379.07	1251.8	1344.2	1168.11
1334.57	1164.42	1788.46	1816.35	1370.11	1288.18	1335.24	1174.88
1333.14	1190.35	1758.51	1768.97	1437.83	1223.46	1408.2	1181.64
1331.71	1214.53	1770.39	1838.35	1366.13	1263.32	1331.28	1143.09
1330.27	1188.18	1768.33	1886.8	1346.72	1257.87	1308.39	1179.47
1328.84	1187.96	1804.59	1801.11	1407.44	1219.32	1280.28	1193.19
1327.4	1198.2	1811.23	1880.9	1401.96	1236.51	1278.31	1189.49
1325.96	1206.69	1783.05	1802.2	1419.12	1267.63	1312.91	1168.38
1324.53	1232.59	1754.87	1841.92	1394.5	1244.77	1312.67	1164.69
1323.09	1178.41	1792.85	1813.74	1359.43	1282.84	1314.18	1164.48
1321.66	1223.44	1752.5	1909.13	1350.48	1246.07	1333.08	1157.31
1320.22	1197.12	1773.06	1867.02	1378.08	1271.94	1322.4	1160.58
1318.78	1176.03	1753.61	1784.92	1344.78	1240.4	1316.94	1214.3
1317.34	1207.13	1788.08	1835.04	1360.19	1311.49	1320.19	1174.08
1315.91	1205.17	1787.76	1850.36	1389.51	1264.3	1312.99	1151.26
1314.47	1203.21	1782.22	1825.69	1345.79	1251.9	1309.28	1206.69
1313.03	1178.66	1771.47	1849.7	1347.29	1234.29	1300.35	1182.14
1311.59	1168.02	1743.34	1825.03	1387.02	1221.9	1331.4	1181.92
1310.15	1204.3	1781.25	1850.77	1409.36	1261.65	1360.7	1197.35
1308.71	1211.03	1706.22	1850.43	1410.85	1259.68	1315.28	1198.87
1307.28	1176.07	1749.34	1843.15	1353.27	1229.93	1315.05	1184.76
1305.84	1207.12	1733.4	1809.82	1335.65	1276.6	1316.55	1170.65
1304.4	1215.59	1715.72	1821.65	1370.14	1248.58	1314.57	1153.07
1302.96	1220.58	1802.22	1868.2	1437.61	1231	1314.34	1158.07
1301.52	1183.9	1768.91	1833.14	1348.82	1274.17	1367.91	1197.79
1300.08	1185.43	1792.89	1851.9	1352.05	1239.23	1336.43	1197.58
1298.64	1176.54	1749.19	1822.07	1391.71	1228.6	1332.71	1166.12
1297.19	1188.47	1754.08	1844.3	1377.58	1221.43	1335.94	1181.53
1295.75	1193.46	1731.21	1840.49	1365.19	1264.58	1370.4	1162.23
1294.31	1222.73	1743.04	1819.35	1389.23	1203.65	1333.73	1163.76
1292.87	1215.57	1737.52	1825.96	1387.24	1219.04	1368.17	1135.8
1291.43	1218.82	1709.47	1874.17	1397.39	1244.83	1310.71	1196.28
1289.99	1187.4	1754.23	1856.5	1369.41	1239.4	1308.74	1147.53
1288.54	1168.12	1769.51	1824.97	1407.29	1246.11	1325.83	1142.12
1287.1	1174.84	1725.87	1819.44	1363.72	1214.69	1353.32	1181.77
1285.66	1193.69	1741.15	1836.44	1351.34	1181.56	1327.09	1160.77
1284.21	1214.26	1780.68	1837.84	1384.01	1233.31	1316.45	1207.33
1282.77	1174.2	1735.33	1856.56	1375.1	1217.5	1328.34	1181.13
1281.33	1193.04	1722.89	1826.79	1386.97	1238.06	1305.59	1154.95
1279.88	1225.72	1764.13	1857.62	1369.41	1241.3	1301.89	1187.63
1278.44	1178.76	1708.43	1839.98	1379.55	1234.15	1293	1202.99
1276.99	1182.01	1673.5	1865.6	1398.34	1232.2	1334.3	1240.85
1275.55	1192.18	1764.91	1792.59	1361.75	1252.74	1340.98	1166.22
1274.1	1188.5	1762.86	1806.11	1347.66	1268.08	1368.42	1167.74
1272.66	1196.94	1731.41	1821.35	1350.88	1228.07	1345.69	1195.21
1271.21	1200.18	1713.8	1840.05	1390.41	1239.96	1274.54	1150.03
1269.77	1208.61	1729.05	1801.67	1403.99	1265.67	1331.37	1168.84
1268.32	1173.82	1708	1777.15	1396.82	1223.95	1308.66	1191.1
1266.88	1237.56	1731.89	1851.15	1362	1234.1	1270.4	1196.07
1265.43	1195.86	1767.86	1881.92	1337.56	1240.79	1330.65	1185.49
1263.98	1169.72	1738.17	1838.39	1366.69	1233.65	1316.59	1162.81
1262.53	1233.43	1713.67	1779.32	1430.37	1276.62	1323.26	1178.15
1261.09	1171.03	1751.36	1830.81	1367.93	1236.66	1276.39	1158.94
1259.64	1179.45	1700.97	1761.41	1345.23	1246.8	1324.51	1165.64
1258.19	1210.32	1709.29	1845.69	1400.24	1236.22	1374.34	1144.71
1256.74	1215.28	1731.43	1817.74	1370.64	1237.72	1317.13	1161.76
1255.29	1175.36	1765.63	1788.07	1360.04	1211.61	1322.07	1194.35
1253.85	1207.94	1675.58	1805	1354.61	1201.03	1316.65	1199.31
1252.4	1193.92	1730.49	1856.44	1369.9	1230.15	1307.79	1162.86
1250.95	1228.2	1730.17	1790.55	1390.35	1229.92	1305.82	1138.5
1249.5	1167.61	1805.75	1810.92	1371.13	1241.78	1310.76	1146.92
1248.05	1203.61	1695.06	1841.63	1365.71	1220.86	1322.6	1136.36
1246.6	1143.06	1746.48	1858.54	1334.43	1230.98	1298.22	1170.64
1245.15	1216.97	1666.87	1813.39	1373.83	1220.42	1299.71	1127.33
1243.7	1168.49	1733.78	1807.89	1411.5	1239.15	1304.65	1151.26
1242.25	1168.28	1664.54	1798.95	1371.61	1194.13	1282.01	1168.28
1240.8	1193.91	1678.03	1865.81	1378.26	1255.94	1378.26	1228.37
1239.34	1171.31	1744.9	1844.81	1403.84	1222.98	1341.83	1157.53
1237.89	1157.32	1730.81	1810.03	1382.92	1229.65	1262.37	1150.43
1236.44	1191.54	1730.5	1833.81	1374.06	1222.54	1358.57	1189.82
1234.99	1181	1711.24	1788.72	1413.41	1270.52	1298.07	1172.39
1233.54	1182.51	1688.56	1812.49	1371.85	1223.82	1351.19	1153.25
1232.08	1184.02	1733	1813.88	1381.92	1211.55	1299.32	1187.46
1230.63	1187.24	1715.48	1834.2	1378.23	1225.1	1352.42	1157.99
1229.18	1162.94	1732.37	1866.56	1372.82	1261	1329.82	1183.59
1227.72	1178.21	1732.06	1840.42	1420.74	1252.17	1346.77	1216.05
1226.27	1164.24	1712.83	1893.4	1406.72	1234.75	1313.86	1172.84
1224.82	1200.14	1685.01	1815.68	1411.62	1239.69	1282.67	1162.31
1223.36	1186.17	1731.12	1798.16	1385.58	1253.21	1323.7	1181.01
1221.91	1180.8	1753.15	1887.22	1380.18	1201.42	1320.02	1155.02
1220.45	1190.9	1706.44	1862.82	1373.05	1268.23	1330.09	1147.93
1219	1173.5	1728.46	1843.58	1395.14	1200.99	1329.85	1178.65
1217.54	1176.72	1652.56	1853.55	1413.78	1257.46	1331.33	1171.57
1216.09	1193.68	1751.88	1861.8	1398.07	1231.47	1331.09	1149.03
1214.63	1152.26	1755	1844.3	1414.99	1232.97	1310.24	1174.58
1213.17	1191.54	1785.59	1888.6	1404.43	1248.19	1339.19	1198.4
1211.72	1232.52	1696	1865.94	1375	1199.9	1338.95	1170.72
1210.26	1155.06	1731.74	1752.33	1409.07	1246.03	1294.08	1182.52
1208.8	1172.01	1818.94	1842.96	1333.32	1235.51	1299	1153.14
1207.35	1199.25	1751.7	1880.37	1370.82	1257.59	1362.24	1185.53
1205.89	1183.6	1780.54	1862.88	1363.71	1214.47	1325.97	1171.59
1204.43	1171.38	1742.49	1805.95	1353.17	1236.55	1291.43	1154.23
1202.97	1167.74	1750.75	1850.2	1383.79	1267.19	1364.93	1178.02
1201.52	1193.24	1741.86	1863.58	1385.26	1215.53	1304.68	1184.67
1200.06	1184.45	1763.83	1882.1	1446.71	1244.45	1335.3	1179.31
1198.6	1199.66	1729.23	1833.77	1371.05	1230.51	1305.92	1120.83
1197.14	1170.32	1751.19	1806.03	1398.21	1218.3	1288.55	1204.59
1195.68	1192.38	1773.15	1819.4	1421.94	1236.92	1300.31	1151.26
1194.22	1151.05	1742	1885.88	1426.83	1204.15	1291.51	1115.08
1192.76	1209.07	1757.09	1892.39	1397.45	1221.06	1296.41	1167.97
1191.3	1203.72	1761.91	1842.39	1398.91	1224.26	1335.56	1148.92
1189.84	1224.04	1795.83	1838.63	1395.24	1259.99	1354.15	1143.58
1188.38	1172.47	1739.02	1826.32	1374.44	1263.19	1304.27	1198.15
1186.92	1155.15	1825.98	1870.48	1401.58	1218.46	1329.7	1129.48
1185.46	1213.11	1738.39	1897.52	1425.28	1190.87	1320.9	1166.91
1184	1200.92	1763.74	1866.38	1413.04	1267.63	1310.4	1156.44
1182.54	1180.17	1741.18	1876.3	1387.13	1248.59	1330.69	1140.83
1181.07	1210.74	1771.65	1875.97	1434.76	1250.07	1344.13	1205.61
1179.61	1222.49	1771.33	1838.01	1446.47	1265.23	1289.17	1169.49
1178.15	1176.11	1827.42	1849.64	1381.25	1203.46	1340.22	1141.92
1176.69	1181.03	1799.74	1804.87	1362.2	1206.67	1350.23	1151.97
1175.22	1209.86	1720.81	1814.8	1401.26	1286.76	1356.83	1182.52
1173.76	1178.89	1828.14	1834.97	1397.58	1233.56	1320.7	1192.56
1172.3	1204.3	1788.52	1868.8	1414.41	1245.3	1356.33	1166.72
1170.83	1209.21	1767.7	1945.32	1344.13	1258.74	1327.05	1210.91
1169.37	1166.3	1849.34	1863	1395.12	1253.39	1350.72	1178.25
1167.9	1172.92	1799.49	1884.86	1394.86	1254.87	1331.69	1159.26
1166.44	1191.48	1829.89	1934.02	1413.39	1222.21	1285.36	1130.03
1164.97	1225.4	1786.9	1887.59	1414.84	1228.81	1344.87	1169.08
1163.51	1245.65	1868.48	1887.25	1382.16	1254.18	1329.26	1177.4
1162.04	1223.25	1736.77	1871.55	1375.09	1223.25	1340.97	1151.59
1160.58	1197.44	1792.75	1900.21	1381.66	1252.02	1332.19	1165.03
1159.11	1156.29	1783.9	1920.33	1439.4	1250.09	1347.3	1163.11
1157.65	1227.7	1833.02	1819.38	1420.38	1215.76	1369.22	1185.07
1156.18	1213.84	1795.18	1880.42	1472.97	1239.41	1353.63	1186.56
1154.71	1181.23	1810.2	1861.33	1404.52	1276.68	1396	1188.05
1153.25	1204.88	1801.35	1837.14	1395.75	1227.03	1353.14	1174.2
1151.78	1211.47	1778.87	1896.44	1380.16	1237.03	1310.3	1219.99
1150.31	1194.22	1848.4	1875.65	1424.2	1272.58	1359.46	1211.25
1148.84	1202.52	1831.03	1890.64	1384.77	1236.58	1330.26	1166.75
1147.38	1200.6	1830.7	1835.8	1421.98	1226.14	1374.3	1171.64
1145.91	1203.78	1855.9	1854.2	1440.45	1249.75	1360.43	1196.97
1144.44	1223.99	1804.5	1899.83	1431.68	1232.5	1375.5	1188.24
1142.97	1225.47	1821.19	1892.67	1433.12	1228.88	1312.28	1160.8
1141.5	1257.58	1763	1808.95	1451.58	1228.65	1293.32	1179.3
1140.03	1208.01	1849.45	1912.41	1407.08	1294.79	1339.02	1156.97
1138.56	1216.3	1837.21	1874.63	1439.15	1274.14	1354.09	1153.36
1137.09	1226.28	1807.96	1858.99	1455.89	1306.22	1355.55	1195.67
1135.62	1226.06	1822.94	1924.97	1416.52	1273.68	1372.31	1151.24
1134.15	1222.44	1783.5	1873.61	1406.06	1254.74	1334.65	1183.33
1132.68	1213.72	1776.38	1907.27	1485.7	1286.81	1351.41	1166.12
1131.21	1210.1	1813.45	1872.93	1390.25	1244.09	1390.25	1211.8
1129.74	1172.5	1850.5	1928.67	1410.39	1255.76	1332.23	1136.81
1128.27	1247.04	1799.2	1906.23	1386.35	1262.33	1360.87	1189.27
1126.8	1207.74	1814.16	1877.01	1447.25	1272.29	1324.95	1226.43
1125.32	1212.62	1784.96	1891.95	1443.59	1249.98	1390.94	1233
1123.85	1225.98	1801.62	1821.99	1431.44	1239.57	1339.75	1202.21
1122.38	1222.36	1752.05	1843.73	1432.88	1252.92	1334.41	1173.13
1120.91	1235.72	1773.8	1929.96	1434.32	1271.37	1373.21	1184.8
1119.43	1237.19	1821	1922.83	1444.24	1259.26	1369.57	1206.65
1117.96	1216.61	1856.3	1936.05	1420.22	1250.54	1359.14	1192.85
1116.49	1235.05	1788.1	1911.95	1443.72	1296.12	1369.07	1134.95
1115.01	1185.63	1733.5	1879.37	1424.8	1255.18	1367.13	1219.56
1113.54	1202.38	1787.46	1946.87	1402.49	1241.38	1378.75	1182.03
1112.06	1215.72	1749.83	1958.38	1475.15	1259.81	1353.06	1236.07
1110.59	1220.59	1793.59	1902.08	1407.07	1259.58	1335.87	1190.07
1109.11	1244.1	1811.91	1903.43	1416.98	1218.67	1374.61	1215.28
1107.64	1255.73	1803.1	1913.26	1415.03	1233.7	1374.36	1150.66
1106.16	1170.79	1733.31	1870.55	1441.88	1252.12	1404.61	1225.01
1104.69	1233.25	1809.22	1917.64	1404.35	1238.34	1395.88	1202.76
1103.21	1200.85	1813.98	1866.48	1426.11	1283.84	1371.92	1172.06
1101.73	1273.45	1749.3	1933.88	1425.86	1263.29	1369.97	1190.47
