164.45	511.144	576.219	578.981	576.219	578.981
164.4	540.633	576.129	580.444	576.129	580.444
164.35	551.777	576.067	582.725	576.067	582.725
164.3	531.246	575.953	586.07	575.953	586.07
164.25	531.449	575.84	591.018	575.84	591.018
164.2	528.093	575.719	598.145	575.719	598.145
164.15	531.738	575.608	608.318	575.608	608.318
164.1	554.394	575.554	622.544	575.554	622.544
164.05	544.365	575.475	642.094	575.475	642.095
164	538.044	575.381	668.389	575.38	668.39
163.95	583.158	575.361	703.462	575.36	703.463
163.9	646.345	575.182	748.882	575.179	748.885
163.85	680.106	574.917	807.131	574.912	807.137
163.8	742.289	574.495	879.997	574.485	880.007
163.75	867.837	573.756	969.669	573.737	969.688
163.7	1004.36	572.674	1077.24	572.639	1077.27
163.65	1125.84	571.292	1203.96	571.229	1204.03
163.6	1275.64	569.548	1348.88	569.433	1348.99
163.55	1474.93	567.327	1510.36	567.124	1510.56
163.5	1656.12	564.702	1684.18	564.348	1684.54
163.45	1858.19	561.657	1864.64	561.049	1865.25
163.4	2056.69	558.264	2043.62	557.236	2044.64
163.35	2228.68	554.691	2211.38	552.975	2213.1
163.3	2321	551.279	2357.93	548.467	2360.74
163.25	2442.64	548.203	2472.03	543.638	2476.6
163.2	2457.91	546.017	2545.98	538.757	2553.24
163.15	2526.51	545.125	2572.12	533.69	2583.55
163.1	2488.56	546.395	2549.54	528.706	2567.23
163.05	2433.29	550.835	2478.28	523.85	2505.26
163	2347.82	559.787	2365.19	519.2	2405.77
162.95	2202.39	574.91	2217.51	514.909	2277.51
162.9	2110.62	598.526	2046.27	510.84	2133.96
162.85	1930.02	633.023	1861.72	507.222	1987.52
162.8	1787.59	682.259	1674.12	503.958	1852.42
162.75	1661.84	749.415	1491.92	501.006	1740.32
162.7	1536.58	839.276	1321.41	498.366	1662.33
162.65	1542.19	956.345	1167.15	495.704	1627.79
162.6	1569.97	1104.76	1030.93	492.966	1642.72
162.55	1617.21	1290.47	914.181	490.099	1714.56
162.5	1811.05	1514.65	815.36	486.732	1843.28
162.45	2024.19	1781.3	733.724	482.812	2032.21
162.4	2359.18	2087.38	666.451	478.028	2275.8
162.35	2721.49	2429.41	611.881	472.308	2568.98
162.3	3011.52	2798.52	567.542	465.835	2900.23
162.25	3361.78	3180.87	531.626	458.451	3254.04
162.2	3746.75	3557.9	501.856	450.068	3609.69
162.15	4020.83	3908.79	477.179	440.964	3945.01
162.1	4225.37	4207.75	456.222	431.316	4232.66
162.05	4485.03	4433.97	437.917	420.981	4450.91
162	4516.75	4567.43	421.86	410.539	4578.76
161.95	4568.27	4595.78	407.426	399.939	4603.27
161.9	4477.45	4518.03	394.409	389.543	4522.9
161.85	4303.99	4336.19	382.694	379.564	4339.32
161.8	4069.28	4069.68	372.134	370.157	4071.65
161.75	3803.08	3734.79	362.642	361.405	3736.03
161.7	3436.2	3358.32	354.325	353.565	3359.08
161.65	3028.93	2962.65	347.207	346.745	2963.12
161.6	2602.68	2569.5	341.269	340.993	2569.78
161.55	2245.71	2195.2	336.301	336.137	2195.36
161.5	1923.93	1853.2	332.184	332.089	1853.29
161.45	1566.09	1549.29	328.998	328.943	1549.34
161.4	1321.03	1288.72	326.444	326.414	1288.75
161.35	1091.81	1069.58	324.48	324.462	1069.59
161.3	909.382	890.383	322.98	322.971	890.393
161.25	795.451	746.904	321.772	321.766	746.909
161.2	680.212	633.941	320.855	320.853	633.943
161.15	598.629	547.579	320.146	320.144	547.58
161.1	491.608	481.962	319.708	319.707	481.963
161.05	454.92	433.686	319.363	319.363	433.686
161	425.998	398.268	319.091	319.091	398.269
160.95	396.347	372.956	318.894	318.894	372.956
160.9	381.6	355.115	318.734	318.734	355.115
160.85	380.937	342.64	318.575	318.575	342.64
160.8	382.207	334.159	318.413	318.413	334.159
160.75	347.286	328.442	318.339	318.339	328.442
160.7	344.214	324.693	318.273	318.273	324.693
160.65	357.985	322.177	318.172	318.172	322.177
160.6	330.756	320.605	318.14	318.14	320.605
160.55	344.759	319.568	318.072	318.072	319.568
160.5	327.963	318.938	318.047	318.047	318.938
160.45	324.09	318.558	318.032	318.032	318.558
160.4	333.139	318.297	317.993	317.993	318.297
160.35	321.48	318.159	317.984	317.984	318.159
160.3	328.232	318.056	317.958	317.958	318.056
160.25	345.911	317.941	317.887	317.887	317.941
160.2	320.14	317.911	317.881	317.881	317.911
160.15	306.061	317.867	317.851	317.851	317.867
160.1	333.71	317.819	317.811	317.811	317.819
160.05	306.844	317.787	317.783	317.783	317.787
160	317.094	317.783	317.781	317.781	317.783
159.95	293.057	317.72	317.718	317.718	317.72
159.9	305.705	317.688	317.688	317.688	317.688
159.85	311.597	317.673	317.672	317.672	317.673
159.8	312.734	317.66	317.66	317.66	317.66
159.75	312.287	317.646	317.646	317.646	317.646
159.7	298.871	317.599	317.599	317.599	317.599
159.65	296.776	317.546	317.546	317.546	317.546
159.6	293.149	317.484	317.484	317.484	317.484
159.55	301.824	317.444	317.444	317.444	317.444
159.5	293.033	317.382	317.382	317.382	317.382
159.45	292.298	317.319	317.319	317.319	317.319
159.4	322.551	317.305	317.305	317.305	317.305
159.35	293.311	317.245	317.245	317.245	317.245
159.3	313.323	317.235	317.235	317.235	317.235
159.25	305.943	317.206	317.206	317.206	317.206
159.2	301.232	317.165	317.165	317.165	317.165
159.15	290.563	317.098	317.098	317.098	317.098
159.1	302.047	317.06	317.06	317.06	317.06
159.05	317.918	317.058	317.058	317.058	317.058
159	295.553	317.003	317.003	317.003	317.003
158.95	305.982	316.975	316.975	316.975	316.975
158.9	281.271	316.884	316.884	316.884	316.884
158.85	290.376	316.817	316.817	316.817	316.817
158.8	302.447	316.781	316.781	316.781	316.781
158.75	299.542	316.737	316.737	316.737	316.737
158.7	299.71	316.694	316.694	316.694	316.694
158.65	292.225	316.632	316.632	316.632	316.632
158.6	309.561	316.614	316.614	316.614	316.614
158.55	301.231	316.575	316.575	316.575	316.575
158.5	289.403	316.506	316.506	316.506	316.506
158.45	293.371	316.447	316.447	316.447	316.447
158.4	298.434	316.402	316.402	316.402	316.402
158.35	319.281	316.394	316.394	316.394	316.394
158.3	299.586	316.352	316.352	316.352	316.352
